keyword,job_id,title,company,province,city,salary_visible,internship,remote,urgent,experience_years
python,1417637,کارشناس تحلیل داده,ریل پرداز سیر,تهران,تهران,True,False,False,True,5
python,1439464,مهندس کنترل سیستم (Control System Engineer),شرکت فن آوری های پیشرفته نوین,تهران,احمدآباد مستوفی,True,False,False,True,3
python,1443912,دولوپر هوش مصنوعی,ساغر نظری,تهران,تهران,False,False,True,False,5
python,1400458,کارشناس تیم قرمز,آکادمی راوین,تهران,تهران,False,False,False,True,2
python,1452063,Senior Backend Developer (Node.js / NestJS),صرافی ارز دیجیتال اکسینو,قم,قم,True,False,False,True,2
python,1398079,DevOps Engineer,امن پردازان کویر,تهران,تهران,False,False,False,True,2
python,1398020,VP of Engineering,میاره,تهران,تهران,False,False,False,True,5
python,1402691,Data Engineer,پالایش نفت آفتاب,تهران,تهران,False,False,False,True,3
python,1423709,Senior Expert Web Application Penetration Tester,خدمات ارتباطی ایرانسل,تهران,تهران,True,False,False,True,3
python,1438201,Senior DevOps Engineer,تکنولایف,تهران,تهران,False,False,False,True,5
python,1450101,Senior DevOps Engineer,فناوری اطلاعات و ارتباطات مُهَیمن,تهران,تهران,False,False,False,True,4
python,1449861,کارشناس DevOps,سوپرپایپ اینترناشنال,تهران,تهران,False,False,False,True,2
python,1445512,تحلیلگر داده (Data Analyst),آوان سفر,تهران,تهران,False,False,False,True,2
python,1407271,Blockchain Developer,آبان تتر,تهران,تهران,False,False,False,False,3
python,1440274,Senior Business Finance Data Analyst (NEO),بیمه بازار,تهران,تهران,False,False,False,True,3
python,1438676,برنامه‌نویس (Embedded/Qt),توسعه سروش سامان,تهران,تهران,False,False,False,True,1
python,1397391,کارشناس لینوکس,آریا همراه سامانه,تهران,تهران,False,False,False,False,5
python,1441275,Senior QA Engineer (Quality Engineer),گروه حمل و نقل بین المللی ادمیرال,تهران,تهران,False,False,False,True,5
python,1441830,مهندس هوش مصنوعی,توسعه نرم افزارهای بانکی نگاه فردای کارآفرین,تهران,تهران,False,False,False,False,4
python,1397586,Data Scientist,داده پرداز بورس بین الملل,تهران,تهران,True,False,True,False,3
python,1403364,برنامه نویس میکروکنترلر,سازمانی فعال در حوزه تولیدی / صنعتی,تهران,تهران,False,False,False,True,2
python,1358973,متخصص هوش مصنوعی,نوفیتک,تهران,تهران,False,False,False,False,2
python,1420458,کارشناس تحلیل ترافیک شبکه - آقا,راژمان الگوریتم هوپاد,تهران,تهران,True,False,False,True,1
python,1420068,Technical Business Solution (shoraka),بیمه بازار,تهران,تهران,False,False,False,True,3
python,1391276,Senior DevOps Engineer,اسنپ باکس,تهران,تهران,False,False,False,True,5
python,1418793,کارشناس ارشد پیاده‌سازی فرایند و سیستم Odoo,شرکت آسابایوتک,تهران,تهران,False,False,False,True,5
python,1433842,متخصص عملیات تیم قرمز,اسپارا,تهران,تهران,False,False,False,True,2
python,1441697,متخصص DevSecOps (امنیت شبکه),توسعه هوشمند زیرساخت فتح,تهران,تهران,True,False,True,True,5
python,1429684,QA Automation Engineer,کوکافه,تهران,تهران,True,False,True,False,5
python,1397544,کارآموز تست نرم‌افزار (حوزه توسعه نرم‌افزارهای ERP),ریرا,تهران,تهران,False,True,False,True,0
python,1431084,Power Systems Engineer,مهندسین مشاور شبکه قدرت,تهران,تهران,True,False,True,True,2
python,1444083,کارشناس DevOps,داتین,تهران,تهران,False,False,False,True,3
python,1450909,مهندس هوش مصنوعی,نئوبانک اقتصاد نوین,تهران,تهران,False,False,False,False,6
python,1399829,کارشناس DevOps,داتین,تهران,پردیس,False,False,False,True,3
python,1446571,برنامه نویس Unity,استودیو بازی سازی کندو,تهران,تهران,True,False,False,True,5
python,1420502,Senior Data Engineer,دیجی پی,تهران,تهران,False,False,False,False,3
python,1443833,توسعه‌دهنده ارشد Full-Stack (تمرکز بر Backend و معماری نرم‌افزار) - آقا,مهندسی و توسعه فناوری انرژی هیراب,تهران,تهران,False,False,False,False,5
python,1435143,تحلیلگر SOC سطح 2,امن پردازان کویر,تهران,تهران,False,False,False,True,3
python,1427688,Business Data Analyst,توسعه و تدبیر جوامع سلام (باسلام),قم,قم,False,False,False,True,3
python,1448570,مدرس هوش مصنوعی (حق‌التدریس),آویدسو,اصفهان,اصفهان,False,False,False,False,2
python,1423654,Senior Expert Network Penetration Tester,خدمات ارتباطی ایرانسل,تهران,تهران,True,False,False,True,3
python,1222686,کارشناس هوش مصنوعی,شرکت مشاور مدیریت و خدمات ماشینی تامین,تهران,تهران,True,False,False,True,3
python,1436169,Tier 2 SOC Analyst,امن پردازان کویر,تهران,تهران,False,False,False,True,3
python,1448314,Data Scientist,الوپیک,تهران,تهران,False,False,False,False,3
python,1448832,مدیر ارشد برنامه‌نویسی فول‌استک,خدمات دیجیتال آریو نت,اصفهان,اصفهان,True,False,False,True,2
python,1409944,کارشناس آزمون نفوذ,شرکت پشتیبان زیرساخت امید نت,تهران,تهران,False,False,False,True,3
python,1399780,کارشناس هوش مصنوعی,شرکت مزمز,تهران,تهران,False,False,False,False,3
python,1412461,تحلیلگر SOC,اسپارا,تهران,پردیس,False,False,False,True,1
python,1427636,Fraud Management & Revenue Assurance Specialist,همراه کسب و کارهای هوشمند,تهران,تهران,False,False,False,True,3
python,1413035,استراتژیست ارشد معاملات الگوریتمی (Senior Quantitative Trading Strategist),مشاور سرمایه گذاری بلفورت,تهران,تهران,True,False,False,True,5
python,1448024,کارشناس تحقیق و توسعه,مهبانگ,تهران,تهران,False,True,False,True,0
python,1360259,Technical Lead,نوفیتک,تهران,تهران,False,False,False,False,5
python,1423802,Senior Expert Blue Team (SOC Analyst),خدمات ارتباطی ایرانسل,تهران,تهران,True,False,False,True,3
python,1450899,Data Engineer,نئوبانک اقتصاد نوین,تهران,تهران,False,False,False,False,6
python,1408526,تحلیلگر داده (Retail Audit Analyst),پژوهش بازار امروز,تهران,تهران,True,False,False,True,2
python,1447852,مهندس سیستم‌های نهفته (Embedded Systems Engineer),داتین,تهران,پردیس,False,False,False,True,4
python,1420623,تحلیلگر SOC سطح 2 (Tier 2),امن پردازان کویر,تهران,تهران,False,False,False,True,3
python,1448484,کارشناس هوش مصنوعی - آقا,صنایع گستر آریانا,تهران,تهران,False,False,False,False,2
python,1423788,Senior Expert Red Team Operator,خدمات ارتباطی ایرانسل,تهران,تهران,True,False,False,True,3
python,1415051,International IT Sales & Bidding Specialist,گروه کایا,تهران,تهران,True,True,True,True,0
python,1404835,کارآموز هوش مصنوعی,برنامه نگار ویرا(بنو ای آی),آذربایجان شرقی,تبریز,False,True,False,False,0
python,1412851,DevOps Engineer,به پرداخت ملت,تهران,تهران,False,False,False,True,3
python,1450581,SOC Analyst (Tier 2),امن پردازان کویر,تهران,تهران,False,False,False,True,3
python,1402889,Analytics Engineer,آرمان توسعه نایژک کیش (نایزِک),تهران,تهران,False,False,False,True,3
python,1432750,کارشناس پیاده‌سازی و توسعه Odoo (ERP),سردین توس,خراسان رضوی,مشهد,True,False,False,False,1
python,1441492,کارشناس ارشد موفقیت مشتری (فنی),دیدار,تهران,تهران,False,False,False,True,3
python,1411662,کارشناس هوش مصنوعی,شرکت دانش بنیان کاوشگران صنایع معدنی راشا,تهران,تهران,False,False,False,True,3
python,1435998,کارشناس DevOps - آقا,شرکت فناوری اطلاعات و ارتباطات رضوی,خراسان رضوی,مشهد,True,False,False,True,2
python,1369913,کارشناس ارشد شبکه (Senior NetOps Engineer) - آقا,سحاب,تهران,تهران,False,False,True,True,3
python,1391673,Software Developer,خدمات ارتباطی ایرانسل,تهران,تهران,True,False,False,True,3
python,1400758,متخصص هوش مصنوعی,سما AI,تهران,تهران,True,False,True,False,2
python,1424235,Senior Machine Learning Engineer,ایزی هوش,قزوین,قزوین,False,False,True,False,4
python,1374673,توسعه‌دهنده بکند (Mid-Level Back-End Developer-.Net),برقاپ,تهران,تهران,True,False,False,True,2
python,1434569,Senior BI Specialist,گلستان,تهران,تهران,False,False,False,True,5
python,1406732,کارشناس ارشد هوش تجاری (BI Development & Data Analysis),افق تولید دارو پارس,تهران,تهران,True,False,False,True,2
python,1292306,کارشناس DevOps - آقا,پیشگامان فناوری هوش افزا,قم,قم,False,False,False,False,1
python,1377991,Senior Data Engineer,ازکی,تهران,تهران,False,False,False,False,5
python,1441102,مربی رباتیک,آموزشگاه رایمند,البرز,کرج,False,False,False,True,0
python,1437492,کارشناس پشتیبانی فنی سرور و زیرساخت (Linux Support),فن آوری اطلاعات و ارتباطات تسهیل گستر,آذربایجان شرقی,تبریز,True,False,False,True,2
